City,Location,Bedrooms,Bathrooms,Toilets,Price
Nairobi,Ngara,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Embakasi,2 beds,2 baths,2 Toilets,"18,000"
plaza,Stima,1 beds,1 baths,1 Toilets,"5,500"
plaza,Stima,1 beds,1 baths,1 Toilets,"9,000"
Arcade,Adams,1 beds,1 baths,1 Toilets,"11,000"
SHAPARA,OLE,2 beds,2 baths, Toilets,"24,000"
Nairobi,Kilimani,3 beds,3 baths,3 Toilets,"95,000"
Nairobi,Parkland,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Parkland,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Kilimani,3 beds,3 baths,4 Toilets,"180,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Hurlingham,3 beds,3 baths,3 Toilets,"110,000"
South,MUGOYA,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Kilimani,3 beds,4 baths,4 Toilets,"95,000"
Ngara,NGARA,1 beds,1 baths, Toilets,"12,000"
ESTATE,FEDHA,1 beds,1 baths,1 Toilets,"9,000"
thika,TRM,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Westlands,2 beds,2 baths,2 Toilets,"28,000"
Nairobi,Fedha,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Buruburu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Buruburu,3 beds,3 baths,3 Toilets,"29,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"16,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Joska,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Pumwani,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kileleshwa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"10,000"
(matha,Hospital,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Dogo,Baba,1 beds,1 baths,1 Toilets,"10,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Kileleshwa,Kasuku,5 beds,4 baths,4 Toilets,"120,000"
Roysambu,T.R.M,2 beds,2 baths,1 Toilets,"17,000"
Roysambu,T.R.M,1 beds,2 baths,1 Toilets,"12,000"
View,Mountain,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Komarock,1 beds,1 baths,1 Toilets,"10,000"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"15,000"
Kiambu,Kirigiti,3 beds,3 baths,3 Toilets,"25,000"
Komarock,Komarock,1 beds,1 baths,1 Toilets,"6,000"
Madaraka,Madaraka,2 beds,2 baths,2 Toilets,"20,000"
close,Komarock,4 beds,3 baths,3 Toilets,"32,000"
Jogoo,Makadara,2 beds,2 baths,2 Toilets,"17,000"
Hurlingham,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
gate,Fedha,4 beds,3 baths,3 Toilets,"45,000"
Town,Ruaka,2 beds,1 baths,1 Toilets,"15,000"
Kasarani,Icipe,2 beds,1 baths,1 Toilets,"16,000"
pass,By,2 beds,1 baths,1 Toilets,"15,000"
pass,By,2 beds,1 baths,1 Toilets,"15,000"
road,Thika,2 beds,1 baths,1 Toilets,"15,000"
Season's,Kasarani,1 beds,1 baths,1 Toilets,"11,000"
Donholm,DONHOLM,2 beds,2 baths,2 Toilets,"16,000"
Jabavu,Hurlingham,3 beds,4 baths,4 Toilets,"30,000"
Park,Safari,1 beds,2 baths,1 Toilets,"24,000"
View,Mountain,2 beds,1 baths,1 Toilets,"22,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"18,000"
View,Mountain,beds,1 baths,1 Toilets,"9,000"
B,South,2 beds,2 baths,2 Toilets,"28,000"
Nairobi,Roysambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Roysambu,3 beds,3 baths,3 Toilets,"30,000"
Nairobi,Fedha,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Embakasi,2 beds,2 baths,2 Toilets,"13,000"
B,South,1 beds,1 baths,1 Toilets,"15,000"
road,chai,1 beds,1 baths,1 Toilets,"6,500"
B,South,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Mlolongo,1 beds,1 baths,1 Toilets,"6,000"
university,strathmore,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Mlolongo,1 beds,1 baths,1 Toilets,"6,000"
Riruta,Rirutasetlite,1 beds,1 baths,1 Toilets,"6,000"
Central,Kayole,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"7,500"
Kiambu,Thindigua,1 beds,1 baths,1 Toilets,"11,000"
Roysambu,Roysambu,2 beds,2 baths,2 Toilets,"22,000"
Kiambu,Thindigua,3 beds,3 baths,2 Toilets,"23,000"
West,Kahawa,2 beds,2 baths,2 Toilets,"15,000"
RD,THIKA,2 beds,2 baths,2 Toilets,"22,000"
BYPASS,EASTERN,1 beds,1 baths,1 Toilets,"7,000"
Marurui,Marurui,1 beds,1 baths,1 Toilets,"6,000"
RD,LANGATA,1 beds,1 baths,1 Toilets,"18,000"
RD,MOMBASA,2 beds,2 baths,2 Toilets,"28,000"
RD,THIKA,2 beds,2 baths,2 Toilets,"20,000"
RD,NGONG,1 beds,1 baths,1 Toilets,"13,000"
Area,Roysambu,1 beds,1 baths,1 Toilets,"8,000"
RD,MOMBASA,1 beds,1 baths,1 Toilets,"8,000"
Donholm,OUTERING,3 beds,3 baths,2 Toilets,"25,000"
ROAD,JABAVU,1 beds,1 baths,1 Toilets,"10,000"
Highridge,HIGHRIDGE,1 beds,1 baths,1 Toilets,"17,000"
way,Waiyaki,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"7,500,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths, Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"5,500,000"
Nairobi,Ngara,beds,1 baths,1 Toilets,"6,000"
Nairobi,Mirema,1 beds,1 baths,1 Toilets,"10,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"6,000"
ICIPE,Kasarani,1 beds,1 baths,1 Toilets,"12,000"
2,Umoja,3 beds,2 baths,3 Toilets,"22,000"
Ngara,Ngara,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Kiamumbi,beds,1 baths,1 Toilets,"6,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"12,000"
Kabete,Lower,2 beds,2 baths,2 Toilets,"22,500"
close,"Ruai,",3 beds,3 baths,2 Toilets,"24,000"
close,Highridge,1 beds,1 baths,1 Toilets,"16,000"
primary,Donholm,beds,1 baths,1 Toilets,"6,500"
Riruta,Riruta,1 beds,1 baths,1 Toilets,"9,500"
Jamhuri,Jamhuri,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Madaraka,beds,1 baths,1 Toilets,"7,000"
Langata,Lanagata,1 beds,1 baths,1 Toilets,"15,000"
Road,Ngara,beds,1 baths,1 Toilets,"7,000"
Joyland,Ruaka,beds,1 baths,1 Toilets,"6,500"
B,South,1 beds,1 baths,1 Toilets,"3,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"3,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"3,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Lavington,2 beds,2 baths,2 Toilets,"27,000"
Nairobi,Syokimau,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Syokimau,3 beds,3 baths,3 Toilets,"28,000"
Donholm,NAIVAS,2 beds,2 baths,2 Toilets,"17,000"
Thika,Allsopps,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"7,500"
ROAD,SORE,1 beds,1 baths,1 Toilets,"16,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"15,000"
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"10,000"
Langata,Langata,4 beds,3 baths,3 Toilets,"60,000"
B,South,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Githurai,2 beds,2 baths,2 Toilets,"18,000"
road,Bungoma,4 beds,3 baths,3 Toilets,"45,000"
Road,Kiambu,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Muthaiga,4 beds,4 baths,4 Toilets,"45,000"
Nairobi,Donholm,4 beds,4 baths,4 Toilets,"45,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"12,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Eastleigh,NOMADS,1 beds,1 baths,1 Toilets,"13,500"
5,Phase,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Lavington,4 beds,4 baths, Toilets,"14,000,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"18,000,000"
Nairobi,Lavington,beds, baths, Toilets,"21,000,000"
Nairobi,Kileleshwa,beds, baths, Toilets,"10,000,000"
Nairobi,Kileleshwa,3 beds,4 baths, Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths, Toilets,"10,500,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"5,500,000"
Nairobi,Lavington,2 beds,3 baths, Toilets,"6,200,000"
Nairobi,Kilimani,2 beds,2 baths, Toilets,"7,500,000"
Nairobi,Kilimani,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths, Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"5,000,000"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Karen,3 beds,2 baths,2 Toilets,"22,000"
Nairobi,Karen,3 beds,3 baths,3 Toilets,"50,000"
Nairobi,Langata,2 beds,2 baths,2 Toilets,"20,000"
Nairobi,Hurlingham,2 beds,2 baths,2 Toilets,"30,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Westlands,2 beds,2 baths,2 Toilets,"28,000"
Nairobi,Hurlingham,3 beds,3 baths,3 Toilets,"45,000"
Nairobi,Lavington,5 beds,5 baths,5 Toilets,"120,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"20,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"8,000"
Pangani,PANGANI,1 beds,1 baths,1 Toilets,"14,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"15,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"8,500"
Area,Westlands,1 beds,1 baths,1 Toilets,"13,000"
Area,Westlands,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Pangani,2 beds,2 baths,2 Toilets,"18,000"
Utawala,Utawala,1 beds,1 baths,1 Toilets,"10,000"
avenue,First,1 beds,1 baths,1 Toilets,"6,000"
Hurlingham,D.O.D,2 beds,1 baths,1 Toilets,"17,000"
Nairobi,Langata,2 beds,2 baths,2 Toilets,"20,000"
center,Sarit,1 beds,1 baths,1 Toilets,"13,000"
Nairobi,Kileleshwa,3 beds,3 baths,3 Toilets,"45,000"
Nairobi,Westlands,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Westlands,2 beds,2 baths,2 Toilets,"30,000"
Road,Thika,2 beds,2 baths,2 Toilets,"18,000"
Road,Thika,1 beds,1 baths,1 Toilets,"10,000"
Estate,Garden,3 beds,3 baths,3 Toilets,"35,000"
Road,Thika,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Hurlingham,1 beds,1 baths,1 Toilets,"12,000"
Road,Thika,1 beds,1 baths,1 Toilets,"5,000"
Road,Thika,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"9,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Roysambu,3 beds,3 baths,3 Toilets,"28,000"
Donholm,NAIVAS,1 beds,1 baths,1 Toilets,"11,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"5,500"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"17,000"
South,Eastleigh,3 beds,3 baths,3 Toilets,"18,000"
Nairobi,Donholm,3 beds,3 baths,3 Toilets,"22,000"
Hurlingham,HURLINGHAM,1 beds,1 baths,1 Toilets,"18,000"
Nairobi,Donholm,3 beds,3 baths,3 Toilets,"35,000"
Nairobi,Pangani,3 beds,3 baths,3 Toilets,"30,000"
Nairobi,Kasarani,3 beds,3 baths,3 Toilets,"30,000"
Nairobi,Ngara,3 beds,3 baths,3 Toilets,"35,000"
Kamutini,Sunton,beds,1 baths,1 Toilets,"8,000"
WATER,KENYA,1 beds,1 baths,1 Toilets,"14,500"
ROAD,JOGOO,1 beds,1 baths,1 Toilets,"10,000"
ROAD,JABAVU,1 beds,1 baths,1 Toilets,"11,000"
DRIVE,TRM,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Madaraka,2 beds, baths, Toilets,"22,000"
drive,Redhill,3 beds,3 baths,3 Toilets,"52,000"
kitisuru-nairobi,new,3 beds,4 baths,4 Toilets,"140,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"10,000"
Kasarani,Icipe,1 beds,1 baths,1 Toilets,"6,000"
Roysambu,Shell,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Langata,3 beds,3 baths,3 Toilets,"35,000"
Kamiti,Kiamumbi,1 beds,1 baths,1 Toilets,"9,500"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"5,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"6,000"
ROAD,RAPHTA,1 beds,1 baths,1 Toilets,"10,000"
Kasarani,Kasarani,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Lavington,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Karen,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Kiamumbi,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Karen,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Mlolongo,2 beds,1 baths,1 Toilets,"15,000"
Nairobi,Jamhuri,1 beds,1 baths,1 Toilets,"10,000"
DAIMA,IMARA,4 beds,4 baths,5 Toilets,"40,000"
Nairobi,Katani,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Buruburu,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"10,000"
close,Ruaraka,1 beds,1 baths,1 Toilets,"13,000"
Waithaka,Waithaka,1 beds,1 baths,1 Toilets,"6,000"
DRIVE,TRM,1 beds,1 baths,1 Toilets,"6,500"
Donholm,DONHOLM,1 beds,1 baths,1 Toilets,"6,500"
Ruaka,Ruaka,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Zimmerman,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"11,000"
Nairobi,Zimmerman,1 beds,1 baths,1 Toilets,"6,500"
TWO,JAMUHURI,2 beds,1 baths,1 Toilets,"24,000"
Nairobi,Roysambu,1 beds,1 baths,1 Toilets,"7,000"
SHAPARA,OLE,1 beds,1 baths,1 Toilets,"16,000"
TWO,JAMUHURI,1 beds,1 baths,1 Toilets,"13,000"
Ngara,NGARA,2 beds,2 baths,2 Toilets,"23,000"
Kenyatta,Woodley,3 beds, baths, Toilets,"45,000"
Kiambu,Thindigua,1 beds,1 baths,1 Toilets,"6,500"
West,Nairobi,1 beds,1 baths,1 Toilets,"13,000"
Zimmermann,Zimmerman,1 beds,1 baths,1 Toilets,"6,000"
Marurui,Marurui,2 beds,2 baths,2 Toilets,"16,500"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Chokaa,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"6,000"
South,Kayole,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Huruma,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Embakasi,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Lavington,4 beds,4 baths, Toilets,"18,000,000"
Nairobi,Lavington,4 beds,4 baths, Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"21,000,000"
Nairobi,Lavington,2 beds,3 baths, Toilets,"10,500,000"
Nairobi,Lavington,2 beds,3 baths, Toilets,"6,200,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"7,500,000"
Nairobi,Kilimani,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"4,000,000"
Mlolongo,Mlolongo,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Lavington,1 beds,1 baths, Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"5,000,000"
Mihango,Utawala,1 beds,1 baths,1 Toilets,"6,000"
gardens,Nasra,1 beds,1 baths,1 Toilets,"6,000"
View,Mountain,1 beds,1 baths,1 Toilets,"13,000"
General,Westlands,3 beds,3 baths,4 Toilets,"25,000"
General,Westlands,1 beds,1 baths,1 Toilets,"18,000"
Nairobi,Mathare,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Langata,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Huruma,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Huruma,1 beds,1 baths,1 Toilets,"10,000"
44,Githurai,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Muthaiga,1 beds,1 baths,1 Toilets,"10,000"
Mathenge,general,beds,1 baths,1 Toilets,"7,000"
Nairobi,Donholm,4 beds,4 baths,4 Toilets,"35,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"5,000"
Sukari,Kahawa,2 beds,1 baths,1 Toilets,"20,000"
Dogo,Baba,1 beds,1 baths,1 Toilets,"10,000"
NEAR,WAITHAKA,2 beds,1 baths,1 Toilets,"14,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"5,000"
Nairobi,Chokaa,2 beds,2 baths,2 Toilets,"14,000"
Nairobi,Donholm,2 beds,2 baths,2 Toilets,"16,000"
NEAR,WAITHAKA,1 beds,1 baths,1 Toilets,"9,500"
Nairobi,Ngara,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"10,000"
Nairobi,Umoja,1 beds,1 baths,1 Toilets,"8,000"
Nairobi,Ruaka,2 beds,1 baths,1 Toilets,"9,000"
Nairobi,Utawala,2 beds,2 baths,2 Toilets,"18,000"
B,South,1 beds,1 baths,1 Toilets,"9,000"
Runda,RUNDA,10 beds,10 baths,10 Toilets,"500,000,000"
Daima,Imara,1 beds,1 baths,1 Toilets,"5,000"
View,Mountain,2 beds,2 baths,2 Toilets,"16,000"
Sukari,Kahawa,3 beds,3 baths,4 Toilets,"27,000"
Nairobi,Karen,3 beds,3 baths,3 Toilets,"55,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"20,000"
Area,Westlands,2 beds,2 baths,2 Toilets,"22,000"
West,Kahawa,2 beds,2 baths,2 Toilets,"18,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"13,000"
Sukari,Kahawa,beds,1 baths,1 Toilets,"6,500"
View,Mountain,1 beds,1 baths,1 Toilets,"6,000"
Nairobi,Ruaka,1 beds,1 baths,1 Toilets,"6,000"
West,Kahawa,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Buruburu,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Utawala,2 beds,1 baths,1 Toilets,"16,000"
Cooparation,Uthiru,1 beds,1 baths,1 Toilets,"9,000"
Nairobi,Donholm,1 beds,1 baths,1 Toilets,"8,500"
Nairobi,Fedha,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Ngara,1 beds,1 baths,2 Toilets,"10,000"
North,Dagoretti,beds, baths, Toilets,"30,000"
View,Mountain,2 beds,2 baths,2 Toilets,"19,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"9,000"
NEAR,WAITHAKA,1 beds,1 baths,1 Toilets,"9,500"
Nairobi,Parklands,3 beds,3 baths,2 Toilets,"28,000"
Wendani,Kahawa,2 beds,2 baths,2 Toilets,"18,000"
Wendani,Kahawa,3 beds,3 baths,3 Toilets,"28,000"
NEAR,WAITHAKA,beds,1 baths,1 Toilets,"5,500"
Mathenge,general,3 beds,3 baths,3 Toilets,"34,000"
Mathenge,general,1 beds,1 baths,1 Toilets,"18,000"
Mathenge,general,2 beds,1 baths,1 Toilets,"25,000"
View,Mountain,1 beds,1 baths,1 Toilets,"12,000"
Mathenge,general,beds,1 baths,1 Toilets,"7,000"
View,Mountain,1 beds,1 baths,1 Toilets,"8,500"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Pangani,1 beds,1 baths,1 Toilets,"5,500"
Nairobi,Kahawa,1 beds,1 baths,1 Toilets,"7,000"
Sukari,Kahawa,2 beds,1 baths,1 Toilets,"20,000"
Sukari,Kahawa,1 beds,1 baths,1 Toilets,"13,000"
Sukari,Kahawa,beds,1 baths,1 Toilets,"6,500"
ROAD,NGONG,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Parklands,2 beds,1 baths,1 Toilets,"18,000"
View,Mountain,2 beds,1 baths,1 Toilets,"16,000"
Nairobi,Langata,2 beds,1 baths,1 Toilets,"15,000"
West,Nairobi,2 beds,2 baths,2 Toilets,"18,000"
Nairobi,Mlolongo,1 beds,1 baths,1 Toilets,"9,000"
B,South,beds,1 baths,1 Toilets,"6,000"
Nairobi,Madaraka,beds,1 baths,1 Toilets,"6,000"
Nairobi,Highridge,beds,1 baths,1 Toilets,"6,000"
Wendani,Kahawa,beds,1 baths,1 Toilets,"7,000"
Kodhek,Argwings,2 beds,3 baths,3 Toilets,"70,000"
rd,Elgeyo,3 beds,3 baths,3 Toilets,"95,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"14,000,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"18,000,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"21,000,000"
Nairobi,Kileleshwa,3 beds,4 baths, Toilets,"10,000,000"
Nairobi,Kileleshwa,beds, baths, Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths, Toilets,"10,500,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"5,500,000"
Nairobi,Lavington,2 beds,3 baths, Toilets,"6,200,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"7,500,000"
Nairobi,Kilimani,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"4,000,000"
Nairobi,Lavington,1 beds,1 baths, Toilets,"5,000,000"
Nairobi,Kileleshwa,1 beds,1 baths, Toilets,"5,500,000"
Nairobi,Kasarani,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Kasarani,3 beds,3 baths,3 Toilets,"28,000"
Wamuchiri,Ruaka,beds,1 baths,1 Toilets,"8,000"
Wamuchiri,Ruaka,4 beds,4 baths,4 Toilets,"35,000"
Embakasi,Donholm,3 beds,3 baths,4 Toilets,"35,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Kasarani,1 beds,1 baths,1 Toilets,"7,500"
fig,ngara,1 beds,1 baths,1 Toilets,"7,000"
Wendani,Kahawa,1 beds,1 baths,1 Toilets,"14,000"
Wendani,Kahawa,2 beds,2 baths,2 Toilets,"22,000"
ROAD,THIKA,1 beds,1 baths,1 Toilets,"13,000"
Wendani,Kahawa,beds,1 baths,1 Toilets,"7,000"
Two,Jamuhuri,1 beds,1 baths,1 Toilets,"13,000"
Rd,Ngong,1 beds,1 baths,1 Toilets,"18,000"
ROAD,LANGATA,1 beds,1 baths,1 Toilets,"6,500"
Pangani,PANGANI,1 beds,1 baths,1 Toilets,"6,500"
Nairobi,Fedha,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Kileleshwa,2 beds,2 baths,2 Toilets,"30,000"
Nairobi,Buruburu,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Utawala,1 beds,1 baths,1 Toilets,"10,000"
Nairobi,Kasarani,2 beds,1 baths,1 Toilets,"15,000"
Nairobi,Langata,beds,1 baths,1 Toilets,"6,500"
Nairobi,Donholm,beds,1 baths,1 Toilets,"6,000"
Nairobi,Ngara,2 beds,2 baths, Toilets,"15,000"
Nairobi,Kangemi,1 beds,1 baths,1 Toilets,"8,000"
Daima,Imara,2 beds,2 baths,2 Toilets,"17,000"
Nairobi,Syokimau,3 beds,3 baths,3 Toilets,"28,000"
Nairobi,Syokimau,2 beds,2 baths,2 Toilets,"22,000"
Nairobi,Madaraka,2 beds,2 baths,2 Toilets,"25,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"12,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"18,000,000"
Nairobi,Syokimau,1 beds,1 baths,1 Toilets,"7,500"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"14,000"
TREE,FIG,2 beds,2 baths,2 Toilets,"23,000"
Nairobi,Madaraka,1 beds,1 baths,1 Toilets,"7,500"
Rd,Ngong,3 beds,3 baths,3 Toilets,"50,000"
ROAD,SORE,1 beds,1 baths,1 Toilets,"7,000"
Nairobi,Lavington,4 beds,5 baths, Toilets,"21,000,000"
Nairobi,Kileleshwa,3 beds,4 baths, Toilets,"10,000,000"
Ruaka,Joyland,2 beds,2 baths,2 Toilets,"30,000"
Nairobi,Kileleshwa,3 beds,4 baths, Toilets,"10,000,000"
Nairobi,Lavington,3 beds,4 baths, Toilets,"10,500,000"
SHAPARA,OLE,3 beds,3 baths,3 Toilets,"36,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"5,500,000"
Nairobi,Lavington,2 beds,3 baths, Toilets,"6,200,000"
ROAD,JOGOO,2 beds,2 baths,2 Toilets,"16,000"
Nairobi,Kilimani,2 beds,3 baths, Toilets,"7,500,000"
Ngong,Greenhouse,2 beds,2 baths,2 Toilets,"25,000"
