City,Location,Area,Bedrooms,Bathrooms,Generator,Furnished,Internet,Gym,Balcony,Parking,En-suite,Lift,Price
Nairobi,Kileleshwa,,2,,1,1,0,0,0,0,1,0,150000
Westlands,Spring Valley,,3,4,1,1,1,1,1,1,1,0,400000
Nairobi,Lavington,,2,2,1,1,1,1,1,1,1,0,175000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,75000
Nairobi,Kilimani,,1,1,1,1,1,1,1,1,1,0,150000
Nairobi,Kilimani,,4,4,1,0,0,1,1,1,1,0,639000
Nyali,Nyali Area,,3,3,0,0,0,0,1,1,1,0,55000
Nairobi,Kileleshwa,,2,2,1,0,0,0,1,1,1,0,75000
Westlands,Brookside,Building Area 2500 ft²,3,4,1,0,0,1,1,1,1,0,210000
Nairobi,Lavington,,4,4,0,0,0,1,1,0,1,0,150000
Nyali,Nyali Area,,1,1,1,1,1,0,1,1,1,0,5000
Westlands,Westlands Area,Building Area 200 m²,3,3,1,0,1,1,1,1,1,0,135000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,270000
Westlands,Riverside,,3,,0,0,0,0,0,0,1,0,150000
Westlands,Spring Valley,Building Area 284 m²,4,5,1,0,1,1,1,1,1,0,400000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,230000
Westlands,Rosslyn,Building Area 270 m²,3,4,1,1,1,0,1,1,1,0,180000
Nairobi,Kilimani,,3,3,1,0,0,0,1,0,1,0,140000
Westlands,Westlands Area,,1,1,1,1,0,1,1,1,0,0,125000
Nyali,Mkomani,Building Area 260 m²,4,3,1,0,1,0,1,1,1,0,95000
Nairobi,Lavington,,2,2,1,0,1,0,1,1,1,0,90000
Nairobi,Upper Hill,Building Area 95 m²,2,2,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,3,3,1,0,0,1,1,1,1,0,95000
Kiambu County,Ruaka,,1,1,1,0,1,0,1,1,1,0,33000
Westlands,Westlands Area,Building Area 120 m²,2,3,1,1,1,1,1,1,1,0,220000
Nyali,Nyali Area,,2,,1,1,1,0,1,1,1,0,12000
Nairobi,Thika Road,,2,2,1,0,0,1,1,0,1,0,95000
Westlands,Parklands,,3,2,1,0,0,0,1,0,0,0,119500
Westlands,Nyari,Building Area 136 m²,2,2,1,1,1,0,1,1,1,0,250000
Westlands,Rhapta Road,Building Area 145 m²,2,2,1,0,1,1,0,1,1,0,125000
Westlands,Spring Valley,,3,4,1,0,1,1,1,1,1,0,305000
Nairobi,Kilimani,,1,1,1,0,0,1,1,1,1,0,65000
Westlands,Runda,,4,4,1,0,1,1,0,1,1,0,400000
Westlands,General Mathenge,Building Area 3500 ft²,3,4,1,0,1,1,1,1,1,0,200000
Nairobi,Lavington,,3,3,1,0,1,1,1,1,1,0,150000
Westlands,Parklands,Building Area 200 m²,4,5,1,0,1,0,1,1,1,0,250000
Nairobi,Thika Road,,3,3,1,0,0,0,1,1,1,0,85000
Nairobi,Kilimani,,2,2,0,0,0,0,0,1,1,0,70000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,290000
Kiambu County,Ruaka,,0,1,0,0,1,0,0,1,1,0,10000
Nairobi,Kilimani,,2,2,1,1,0,1,0,1,0,0,160000
Nairobi,Muthaiga,,3,3,1,1,1,1,1,1,1,0,250000
Westlands,Westlands Area,Building Area 130 m²,2,2,1,1,1,1,1,1,1,0,240000
Nairobi,Lavington,,2,,0,0,0,0,0,0,0,0,75000
Nairobi,Kileleshwa,,3,,0,0,1,1,1,1,0,0,85000
Nyali,Nyali Area,,3,3,0,0,0,0,0,0,0,0,180000
Roysambu,Garden Estate,,3,2,1,0,0,1,1,1,0,0,65000
Nyali,Nyali Area,,2,2,1,1,1,1,1,1,1,0,10000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,120000
Nairobi,Lavington,,3,3,1,0,1,0,1,1,1,0,95000
Westlands,Westlands Area,,3,3,0,0,1,0,1,1,1,0,90000
Nyali,Kongowea,,1,1,,,,,,,,,4500
Westlands,Westlands Area,,3,2,1,0,1,1,1,1,1,0,130000
Nairobi,Kileleshwa,,2,2,1,0,0,1,1,1,1,0,85000
Nairobi,Lavington,Building Area 235 m²,3,4,1,0,1,1,1,1,1,0,150000
Nairobi,Kilimani,,3,3,1,0,1,1,1,1,1,0,110000
Westlands,Westlands Area,,4,4,1,0,1,0,1,1,1,0,190000
Nairobi,Riara Road,,3,2,0,0,0,0,0,0,0,0,50000
Nairobi,Karen,,0,,0,0,0,0,0,0,0,0,15000
Nairobi,Kileleshwa,,2,3,1,0,1,1,1,1,1,0,120000
Westlands,Kitisuru,,1,1,0,0,1,0,0,1,1,0,70000
Kiambu County,Ruaka,Building Area 75 m²,2,2,0,0,1,1,1,1,1,0,35000
Nairobi,Kilimani,,3,4,1,0,1,1,1,1,1,0,140000
Westlands,Brookside,,3,3,1,0,1,0,1,1,1,0,135000
Westlands,Riverside,,4,2,0,0,0,0,0,0,1,0,190000
Westlands,General Mathenge,,3,4,0,0,0,0,1,0,1,0,175000
Nairobi,Kilimani,Building Area 150 m²,2,2,1,1,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,3,3,1,0,0,0,1,1,1,0,130000
Nairobi,Kilimani,Building Area 150 m²,3,3,1,1,1,1,1,1,1,0,170000
Kiambu County,Kiambu Town,,3,2,0,0,1,0,1,1,1,0,30000
Nairobi,Kileleshwa,Building Area 184 m²,3,2,1,0,1,1,1,1,1,0,100000
Nairobi,Kileleshwa,,1,1,1,1,1,1,1,1,1,0,200000
Nairobi,Lavington,,4,3,0,0,0,0,0,1,1,0,230000
Westlands,Westlands Area,,0,1,1,1,1,1,0,1,1,0,100000
Nyali,Mkomani,Building Area 2000 m²,2,2,1,1,1,0,1,1,1,0,120000
Nyali,Nyali Area,,4,5,1,0,1,0,1,1,1,0,165000
Westlands,Parklands,,2,2,1,1,1,0,1,1,1,0,130000
Westlands,Westlands Area,,2,2,1,1,1,1,0,1,1,0,220000
Nairobi,Kilimani,,3,3,1,0,0,1,1,1,1,0,130000
Westlands,Westlands Area,Building Area 270 m²,4,5,0,0,0,0,0,0,0,0,250000
Nyali,Nyali Area,Building Area 220 m²,3,3,1,0,0,0,1,1,1,0,95000
Westlands,Riverside,,1,1,1,1,1,1,1,1,1,0,150000
Westlands,Riverside,,1,,0,1,0,0,1,1,0,0,85000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,70000
Westlands,Spring Valley,,3,3,1,0,1,1,1,1,1,0,331000
Nairobi,Kileleshwa,,4,3,0,0,0,1,0,0,1,0,170000
Nairobi,Lavington,Building Area 230 m²,4,5,1,0,1,1,1,1,1,0,120000
Nairobi,Kilimani,,3,3,1,0,0,0,1,1,1,0,120000
Westlands,Riverside,,3,4,1,0,0,1,1,1,1,0,180000
Kiambu County,Ruiru,Building Area 1200 ft²,3,2,0,1,1,0,1,1,1,0,45000
Nairobi,Upper Hill,,1,2,1,1,0,1,1,1,1,0,130000
Nyali,Nyali Area,,1,1,1,1,1,0,0,1,1,0,65000
Westlands,Riverside,,3,2,0,0,0,0,1,1,1,0,85000
Westlands,Waiyaki Way,,1,1,1,1,1,1,0,1,0,0,120000
Westlands,Westlands Area,,2,2,1,1,1,0,1,1,1,0,215000
Ruiru,Kamakis,,2,2,0,0,1,0,1,1,1,0,30000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,1,0,170000
Westlands,Riverside,,3,3,1,0,1,1,1,1,1,0,180000
Nairobi,Lavington,,3,4,1,0,1,0,1,1,1,0,95000
Westlands,Riverside,,3,3,1,0,1,1,1,1,1,0,145000
Westlands,General Mathenge,,2,2,1,1,1,1,1,1,1,0,200000
Westlands,Nyari,,2,1,0,1,0,0,1,0,1,0,160000
Westlands,Brookside,,1,1,0,0,0,0,1,1,0,0,70000
Nairobi,Langata,,3,2,0,0,1,0,1,1,1,0,35000
Westlands,Gigiri,Building Area 90 m²,2,3,1,1,1,1,1,1,1,0,270000
Kikuyu,Kikuyu Town,,2,2,0,0,0,0,0,0,0,0,23000
Nairobi,Kilimani,,2,2,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,3,5,1,0,1,1,1,1,1,0,120000
Nairobi,Lavington,,2,2,1,1,1,1,1,1,1,0,130000
Nairobi,Thika Road,,2,2,1,0,0,1,1,0,1,0,100000
Nairobi,Kileleshwa,,2,3,1,1,1,1,1,1,1,0,8000
Nairobi,State House,,3,3,1,1,1,0,1,1,1,0,300000
Westlands,Rhapta Road,,2,,1,0,0,0,0,1,0,0,130000
Nyali,Nyali Area,,3,4,0,0,1,1,1,1,1,0,90000
Westlands,Riverside,,3,4,1,1,1,1,1,1,1,0,330000
Nairobi,Lavington,,3,4,1,0,1,1,1,1,1,0,110000
Westlands,Parklands,,3,,0,0,0,0,0,1,0,0,115000
Nairobi,Kilimani,,3,3,0,0,1,0,1,1,1,0,110000
Westlands,Riverside,Building Area 2400 ft²,3,3,0,0,1,0,1,1,1,0,180000
Westlands,Spring Valley,,3,2,1,1,1,1,0,1,1,0,220000
Nairobi,Ngong Road,,2,2,1,0,1,1,1,1,1,0,65000
Nairobi,Kilimani,,3,3,1,0,0,1,0,0,0,0,150000
Nairobi,Kilimani,Building Area 1900 ft²,3,3,0,0,1,0,1,1,1,0,82000
Nairobi,Thika Road,,3,3,1,0,0,1,1,1,1,0,120000
Nyali,Nyali Area,,3,4,1,0,1,0,1,1,1,0,60000
Nyali,Nyali Area,,1,2,1,0,1,0,1,1,1,0,80000
Nairobi,Riara Road,Building Area 200 m²,2,2,1,0,1,0,1,1,1,0,85000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,100000
Nairobi,Kilimani,,3,2,1,0,0,0,1,0,0,0,65000
Nairobi,Karen,,2,,0,0,0,0,0,0,0,0,55000
Nairobi,Kilimani,,4,4,1,0,0,0,1,1,1,0,200000
Nairobi,Kileleshwa,,2,3,1,0,1,0,1,0,1,0,85000
Nairobi,Kileleshwa,,3,4,1,0,1,1,1,1,1,0,140000
Nairobi,Kileleshwa,,3,3,1,0,0,1,1,1,1,0,150000
Westlands,Rhapta Road,,1,1,0,0,0,1,0,0,1,0,120000
Embu,,,0,1,0,0,0,1,1,1,0,0,7000
Westlands,Westlands Area,,1,1,1,0,0,1,1,1,0,0,150000
Nairobi,South B,,2,2,1,0,1,1,0,1,1,0,55000
Nairobi,Lavington,,3,4,1,0,0,1,1,1,1,0,70000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,180000
Westlands,Parklands,,2,3,1,1,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,2,1,1,0,0,1,1,0,0,0,110000
Westlands,Riverside,,3,3,1,0,1,0,0,1,1,0,110000
Nairobi,Kileleshwa,,3,3,1,1,1,1,1,1,1,0,150000
Nairobi,Kilimani,,3,3,0,0,0,0,1,1,1,0,90000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,0,1,1,1,1,1,0,160000
Nairobi,Kileleshwa,,2,2,0,1,0,1,0,0,0,0,140000
Nairobi,Kilimani,,2,2,1,1,0,1,1,1,0,0,150000
Westlands,Waiyaki Way,,4,4,1,0,0,0,1,1,1,0,100000
Westlands,Spring Valley,,3,3,1,1,1,1,1,1,1,0,350000
Westlands,Westlands Area,,1,2,1,1,1,1,1,1,1,0,130000
Nairobi,Kilimani,,3,4,1,1,1,0,1,1,1,0,250000
Nyali,Nyali Area,,1,2,1,1,1,1,1,1,1,0,10000
Nairobi,Kileleshwa,,3,2,1,0,0,1,0,0,1,0,140000
Nairobi,Karen,,2,2,0,0,0,0,1,1,1,0,45000
Westlands,Spring Valley,,3,4,1,0,1,1,1,1,1,0,300000
Westlands,Westlands Area,,2,2,1,1,0,1,1,0,1,0,321000
Westlands,Westlands Area,,3,3,1,0,1,1,0,1,1,0,135000
Machakos County,Mlolongo,,0,,0,0,0,0,0,0,0,0,6000
Westlands,Runda,,5,,0,0,0,0,0,1,0,0,551600
Nairobi,Lavington,,4,4,1,0,1,1,1,1,1,0,170000
Nairobi,Kilimani,,1,1,1,0,0,1,0,1,1,0,45000
Nairobi,Ngong Road,,3,4,0,0,0,0,1,1,1,0,85000
Westlands,Riverside,,3,4,1,0,1,1,1,1,1,0,200000
Westlands,Westlands Area,,3,4,1,1,1,1,1,1,1,0,400000
Westlands,Rhapta Road,Building Area 145 m²,2,2,1,0,1,0,1,1,1,0,100000
Nyali,Kongowea,,3,4,0,1,0,0,0,0,1,0,13000
Nairobi,Lavington,,3,3,0,0,0,0,1,1,1,0,85000
Westlands,Spring Valley,Building Area 145 m²,2,2,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,Building Area 171 m²,3,3,1,0,1,1,1,1,1,0,130000
Nairobi,Kileleshwa,,3,4,0,1,0,0,1,0,1,0,200000
Westlands,Westlands Area,,2,2,1,0,1,0,1,1,1,0,90000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,270000
Nairobi,Kiambu Road,,2,2,1,0,1,0,1,1,1,0,55000
Westlands,Parklands,,2,2,1,0,0,1,1,1,0,0,160000
Nairobi,Lavington,,4,4,0,0,0,0,1,1,1,0,150000
Nairobi,Lavington,,3,3,0,0,1,0,1,1,1,0,150000
Nairobi,Kilimani,Building Area 400 m²,4,5,1,1,1,1,1,1,1,0,400000
Nairobi,Kileleshwa,,3,3,0,0,0,0,1,1,1,0,100000
Westlands,Parklands,Building Area 300 m²,3,4,1,0,1,1,1,1,1,0,270000
Nairobi,Kiambu Road,Building Area 80 m²,2,2,0,0,1,0,1,1,1,0,56600
Nairobi,Kileleshwa,,1,1,0,0,0,0,0,0,0,0,130000
Westlands,Lower Kabete,,4,4,1,0,1,1,0,1,1,0,160000
Westlands,Westlands Area,,3,3,0,0,0,1,1,1,1,0,135000
Westlands,Riverside,Building Area 3500 ft²,4,5,1,0,0,1,1,1,1,0,300000
Westlands,General Mathenge,,4,4,1,0,1,1,1,1,1,0,150000
Westlands,Riverside,,2,,1,1,1,1,1,1,1,0,165000
Westlands,Spring Valley,Building Area 240 m²,3,4,1,0,1,1,1,1,1,0,250000
Westlands,Westlands Area,,3,2,0,0,0,0,1,1,1,0,90000
Westlands,Riverside,,2,2,1,1,1,1,1,1,1,0,250000
Mombasa Island,Tudor,Building Area 1800 ft²,3,2,1,0,1,1,1,1,1,0,70000
Nairobi,Kileleshwa,,3,3,1,0,0,1,0,0,0,0,150000
Nairobi,Kileleshwa,,2,2,1,1,1,1,1,1,1,0,140000
Nairobi,Kilimani,Building Area 170 m²,2,3,1,1,1,1,1,1,1,0,180000
Nairobi,Kilimani,,1,,1,1,1,1,0,1,1,0,120000
Kilifi County,Malindi,,2,1,0,0,0,0,0,1,0,0,5000
Nairobi,Kilimani,,2,2,1,1,0,0,1,1,1,0,120000
Nairobi,Kileleshwa,,1,1,1,0,0,0,1,0,1,0,60000
Nairobi,Kilimani,,3,3,1,1,1,1,1,1,1,0,160000
Nairobi,Kileleshwa,,2,2,1,0,1,1,1,1,1,0,65000
Westlands,Westlands Area,,2,2,1,1,0,1,1,1,0,0,150000
Nairobi,Kilimani,,1,1,1,1,1,0,1,1,1,0,150000
Nairobi,Kilimani,Building Area 220 m²,3,3,1,1,1,1,1,1,1,0,200000
Nairobi,Lavington,,6,4,1,0,1,0,0,1,1,0,200000
Kiambu County,Ruaka,Building Area 4000 m²,2,2,,,,,,,,,40000
Kiambu County,Ruaka,,2,2,0,0,1,0,1,1,1,0,33000
Westlands,Kitisuru,,4,5,0,0,1,0,1,1,1,0,90000
Nyali,Nyali Area,,1,1,1,1,1,0,0,1,1,0,70000
Nairobi,Kilimani,,4,4,1,0,1,1,1,1,1,0,150000
Westlands,Runda,,1,2,1,0,1,0,1,1,1,0,120000
Westlands,Westlands Area,,3,,,,,,,,,,250000
Nairobi,Kileleshwa,,4,4,0,0,0,1,1,1,1,0,140000
Westlands,Spring Valley,,2,3,1,0,1,1,1,1,1,0,200000
Nairobi,Kilimani,,3,3,1,0,1,1,1,1,1,0,150000
Westlands,Nyari,,2,2,1,0,0,1,1,1,1,0,150000
Westlands,Westlands Area,,3,3,0,0,0,1,0,1,0,0,220000
Nairobi,Kilimani,,2,2,0,0,0,0,1,1,1,0,70000
Westlands,General Mathenge,,2,2,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,250000
Nairobi,Lavington,,2,2,1,0,1,1,1,1,1,0,100000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,75000
Westlands,Parklands,,2,3,1,0,1,1,1,1,1,0,150000
Westlands,Riverside,,3,3,1,0,1,1,1,1,1,0,250000
Nyali,Nyali Area,,3,4,0,1,1,1,1,1,1,0,180000
Nairobi,Kileleshwa,,4,4,1,0,1,1,1,1,1,0,150000
Westlands,Westlands Area,,2,,1,1,1,1,0,1,1,0,170000
Westlands,Karura,,4,4,1,0,1,1,1,1,1,0,320000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,1,1,1,1,1,1,0,240000
Nairobi,Kilimani,,3,2,1,1,1,1,0,1,1,0,320000
Westlands,Brookside,Building Area 2500 ft²,4,4,1,0,1,1,1,1,1,0,150000
Nairobi,Lavington,,3,2,1,0,0,0,1,1,1,0,220000
Westlands,Rosslyn,Land Area 40444 m²,1,1,1,1,1,1,1,1,1,0,100000
Nairobi,Lavington,Building Area 240 m²,3,4,1,0,1,1,1,1,1,0,150000
Nyali,Nyali Area,,3,4,1,0,1,1,1,1,1,0,105000
Westlands,Spring Valley,,3,3,1,0,1,1,1,1,1,0,150000
Nairobi,Ngong Road,,3,2,0,0,1,0,1,1,1,0,65000
Westlands,Runda,Building Area 70 m²,1,1,1,1,1,1,1,1,1,0,70000
Nyali,Nyali Area,,3,4,1,1,1,0,1,1,1,0,15000
Nyali,Nyali Area,,3,2,1,1,1,1,1,1,1,0,15000
Nairobi,Kileleshwa,,3,3,0,0,0,0,0,1,1,0,220000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,250000
Westlands,Westlands Area,,1,1,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,120000
Nairobi,Lavington,Building Area 267 m²,4,4,1,0,1,1,1,1,1,0,230000
Westlands,Westlands Area,,2,2,0,0,0,1,1,1,0,0,150000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,0,0,0,75000
Nairobi,Kileleshwa,,1,1,1,1,0,1,1,1,1,0,100000
Nairobi,Kileleshwa,,2,2,1,0,0,1,1,1,0,0,85000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,340000
Westlands,Riverside,,4,4,1,0,1,0,1,1,1,0,150000
Nairobi,Kileleshwa,Building Area 23 m²,3,4,0,1,0,0,0,0,0,0,320000
Westlands,General Mathenge,Building Area 3800 ft²,4,5,1,0,1,1,1,1,1,0,220000
Westlands,Westlands Area,,3,,0,0,0,0,0,0,0,0,not
Nairobi,Upper Hill,,2,2,1,1,1,1,1,1,1,0,180000
Westlands,Westlands Area,,0,1,1,0,0,0,0,1,1,0,27000
Nairobi,Thika Road,,1,1,1,0,1,1,1,1,1,0,68000
Nairobi,Kilimani,,2,3,0,1,1,0,1,1,1,0,130000
Westlands,Brookside,Building Area 120 m²,2,3,1,0,1,1,1,1,1,0,95000
Westlands,Spring Valley,Building Area 4465 ft²,4,4,1,0,1,1,1,1,1,0,570000
Westlands,Spring Valley,Building Area 310 m²,3,4,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,2,3,1,0,1,1,1,1,1,0,85000
Nairobi,Lavington,,3,3,1,0,1,0,1,1,1,0,100000
Nairobi,Kilimani,Building Area 200 m²,3,4,1,1,1,1,1,0,1,0,180000
Nairobi,Lavington,,2,2,0,0,0,0,1,1,0,0,55000
Westlands,Riverside,Building Area 154 m²,3,3,1,1,1,1,1,1,1,0,280000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,337500
Westlands,General Mathenge,Building Area 2800 ft²,3,3,1,0,1,1,1,1,1,0,190000
Westlands,Westlands Area,,4,4,1,1,0,1,1,0,0,0,267000
Nairobi,Kileleshwa,,3,2,0,0,0,0,1,1,1,0,95000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,1,0,0,55000
Nairobi,Kilimani,Building Area 110 m²,2,2,1,1,1,1,1,1,1,0,9000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,180000
Nairobi,Kilimani,,2,,1,1,1,1,1,1,1,0,220000
Nairobi,Lavington,,,,,,,,,,,,
Nairobi,Lavington,,3,2,0,0,1,0,0,1,0,0,65000
Westlands,Westlands Area,Building Area 140 m²,2,2,1,0,1,1,1,1,1,0,140000
Nairobi,Lavington,,3,2,0,0,0,0,0,1,0,0,55000
Nairobi,Kiambu Road,Building Area 79 m²,2,2,0,1,1,0,1,1,1,0,135000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,120000
Westlands,Riverside,,2,2,1,1,1,1,1,1,1,0,270000
Mombasa Island,Tudor,Building Area 1246 m²,3,4,,,,,,,,,70000
Nairobi,Kileleshwa,,3,2,1,0,1,0,1,1,1,0,80000
Nairobi,Kilimani,Building Area 160 m²,3,3,1,0,1,1,1,1,1,0,150000
Westlands,Karura,Building Area 284 m²,4,5,1,1,1,1,1,1,1,0,550000
Westlands,Riverside,,4,3,1,0,1,0,0,1,0,0,120000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,260000
Nairobi,Ngong Road,,2,2,,,,,,,,,65000
Nairobi,Kileleshwa,,3,3,1,1,1,1,1,1,1,0,250000
Westlands,Riverside,,3,,1,1,1,1,1,1,1,0,300000
Westlands,Rhapta Road,Building Area 94 m²,1,1,1,1,1,1,1,1,1,0,160000
Nairobi,Lavington,,3,3,1,0,1,1,1,1,1,0,100000
Westlands,Rhapta Road,,2,3,1,1,0,0,0,0,1,0,200000
Westlands,Westlands Area,,3,3,1,1,1,1,1,1,1,0,350000
Westlands,Riverside,Building Area 200 m²,3,3,1,0,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,0,0,0,45000
Nairobi,Kiambu Road,,2,2,1,1,1,0,1,1,1,0,120000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,130000
Nairobi,Ngong Road,,2,,1,1,1,1,1,1,1,0,150000
Nairobi,Kileleshwa,,2,2,1,0,1,1,0,1,1,0,70000
Westlands,Westlands Area,,1,1,1,1,1,1,1,1,1,0,130000
Nairobi,Kilimani,,2,3,0,0,0,1,0,0,1,0,160000
Nyali,Nyali Area,,3,4,0,0,1,1,1,1,1,0,110000
Nairobi,Kilimani,,3,3,1,1,0,1,1,1,1,0,150000
Westlands,Brookside,,4,4,1,0,1,1,1,1,1,0,150000
Nyali,Nyali Area,,2,2,0,0,1,0,1,1,1,0,100000
Nairobi,Kilimani,,2,2,0,0,0,1,0,1,1,0,65000
Nairobi,Upper Hill,Building Area 70 m²,1,1,1,1,1,1,1,1,1,0,10000
Mombasa Island,Tudor,Building Area 2416 ft²,3,3,1,1,1,0,1,1,1,0,180000
Westlands,Rhapta Road,Building Area 150 m²,2,3,1,1,1,1,1,1,1,0,250000
Nairobi,Kilimani,,2,2,0,1,0,0,0,1,1,0,130000
Nairobi,Kilimani,,2,1,0,0,0,0,0,1,0,0,55000
Nairobi,Lavington,Land Area 1 ac,3,4,1,0,1,0,1,1,1,0,120000
Westlands,Parklands,,4,,0,0,0,0,1,1,1,0,270000
Nairobi,Kilimani,,3,2,0,0,0,0,0,1,1,0,75000
Westlands,Riverside,Building Area 154 m²,3,3,1,1,0,1,1,1,1,0,350000
Nairobi,Kilimani,Building Area 500 m²,2,2,0,1,0,0,1,1,1,0,130000
Nyali,Nyali Area,,3,3,0,0,1,0,1,1,1,0,80000
Nairobi,Kileleshwa,,3,3,1,0,1,0,1,1,1,0,90000
Westlands,Westlands Area,,2,,1,0,1,1,1,1,1,0,180000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,380000
Westlands,Rhapta Road,Building Area 80 m²,2,2,1,0,1,1,1,1,1,0,175000
Westlands,Westlands Area,Building Area 240 m²,3,4,1,0,1,1,1,1,1,0,200000
Nairobi,Kileleshwa,,3,3,1,1,1,1,1,1,1,0,300000
Nairobi,Kilimani,,2,2,1,0,0,0,0,1,1,0,75000
Westlands,Rosslyn,,1,1,1,1,1,1,1,1,1,0,130000
Westlands,Westlands Area,,2,1,0,0,1,0,1,1,0,0,70000
Nyali,Mkomani,Building Area 2000 m²,2,2,1,1,1,1,1,1,1,0,85000
Nairobi,Kileleshwa,,2,2,0,0,0,0,1,1,0,0,70000
Westlands,Runda,,3,4,1,0,1,1,1,1,1,0,230000
Westlands,General Mathenge,,3,4,1,0,1,1,1,1,1,0,165000
Westlands,Spring Valley,Land Area 4645 m²,3,2,1,1,1,0,0,0,1,0,170000
Westlands,Westlands Area,,3,3,1,0,1,1,1,1,1,0,300000
Nyali,Nyali Area,,2,3,1,0,1,0,1,1,1,0,100000
Westlands,Westlands Area,Building Area 260 m²,3,3,1,1,1,1,1,1,1,0,300000
Westlands,Brookside,,2,,1,1,0,0,1,1,0,0,165000
Westlands,Riverside,,3,,0,0,0,0,0,0,0,0,200000
Nairobi,Kilimani,,2,3,0,1,0,0,1,0,1,0,95000
Nairobi,Muthaiga,Land Area 1 ac,3,2,1,0,1,1,1,1,1,0,200000
Westlands,Westlands Area,Building Area 1076 ft²,0,,1,1,0,1,1,1,1,0,164340
Nairobi,Ngara,,3,2,0,1,0,0,0,1,1,0,90000
Nairobi,Kilimani,Building Area 110 m²,1,1,1,1,1,1,0,1,1,0,105000
Nyali,Kongowea,Building Area 2240 ft²,3,4,1,1,0,0,1,1,1,0,90000
Nairobi,Kileleshwa,,3,3,1,0,1,1,1,1,1,0,170000
Machakos County,Athi River,,3,,0,0,0,0,1,1,0,0,35000
Nairobi,Nairobi West,,1,1,0,1,1,0,1,1,1,0,85000
Nairobi,Kasarani,,3,3,0,0,0,0,1,0,1,0,200000
Nairobi,Kileleshwa,,3,2,0,0,0,0,0,0,0,0,90000
Nyali,Nyali Area,,4,5,1,0,1,1,1,1,1,0,200000
Kiambu County,Ruaka,,2,2,0,0,1,0,1,1,1,0,22000
Westlands,Parklands,,1,1,1,0,0,1,1,1,0,0,125000
Nairobi,Kilimani,,2,2,1,0,0,1,1,1,1,0,80000
Westlands,Kitisuru,,2,2,1,1,1,1,1,1,1,0,230000
Westlands,Westlands Area,,1,1,1,1,0,0,1,1,0,0,90000
Nairobi,Kiambu Road,,0,,0,0,1,0,1,1,0,0,14000
Nairobi,Kilimani,Building Area 120 m²,2,,1,0,1,0,1,0,1,0,80000
Westlands,Riverside,,3,2,0,0,0,0,1,1,1,0,110000
Roysambu,Mirema,,1,1,0,0,0,0,0,1,0,0,25000
Nairobi,Kilimani,,3,3,0,1,0,1,1,1,1,0,200000
Westlands,Riverside,,3,3,1,0,1,0,1,1,1,0,150000
Westlands,Mountain View,,3,2,1,1,1,0,1,1,1,0,110000
Westlands,Brookside,,2,2,1,1,1,1,0,1,1,0,250000
Nairobi,Lavington,,1,2,1,1,1,1,1,1,1,0,150000
Nairobi,Lavington,,2,3,0,0,1,0,1,1,1,0,120000
Nairobi,Kileleshwa,Building Area 190 m²,6,6,1,0,1,0,1,0,1,0,160000
Nairobi,Lavington,Building Area 268 m²,3,4,1,0,1,1,1,1,1,0,260000
Westlands,Rhapta Road,,3,4,1,0,0,0,1,1,1,0,150000
Kiambu County,Ruaka,,1,1,1,0,1,1,1,1,1,0,35000
Westlands,Rosslyn,,3,,0,0,0,1,0,1,0,0,220000
Westlands,Waiyaki Way,,4,3,0,0,0,0,1,1,0,0,75000
