City,Location,Bedrooms,Bathrooms,Parking,Price
Nairobi,Lavington,3.0,3.0,0.0,90000
Kajiado County,Ongata Rongai,2.0,1.0,1.0,25000
Nairobi,Lavington,3.0,3.0,1.0,85000
Nairobi,Kilimani,3.0,3.0,1.0,270000
Nairobi,Kilimani,2.0,3.0,1.0,160000
Nairobi,Kilimani,3.0,3.0,1.0,125000
Westlands,Riverside,3.0,,0.0,220000
Kiambu County,Thika,1.0,1.0,1.0,7500
Westlands,Westlands Area,1.0,1.0,1.0,100000
Westlands,Spring Valley,3.0,3.0,1.0,300000
Nairobi,Lavington,2.0,,0.0,70000
Westlands,Westlands Area,3.0,3.0,1.0,85000
Kiambu County,Ruaka,2.0,2.0,1.0,45000
Nairobi,Upper Hill,3.0,3.0,1.0,200000
Westlands,Parklands,2.0,2.0,1.0,70000
Westlands,Rhapta Road,4.0,4.0,1.0,140000
Nairobi,Kilimani,3.0,2.0,1.0,70000
Nyali,Nyali Area,4.0,4.0,0.0,293000
Nyali,Nyali Area,4.0,5.0,1.0,150000
Nairobi,Kilimani,2.0,3.0,1.0,10000
Nairobi,Kilimani,3.0,3.0,1.0,80000
Kilifi County,Mtwapa,3.0,3.0,1.0,85000
Westlands,Parklands,4.0,4.0,1.0,320000
Westlands,Runda,3.0,3.0,1.0,250000
Westlands,Loresho,2.0,2.0,1.0,65000
Westlands,Westlands Area,2.0,2.0,1.0,150000
Nairobi,Kilimani,3.0,,1.0,160000
Roysambu,Garden Estate,2.0,2.0,1.0,190000
Westlands,Westlands Area,3.0,3.0,1.0,130000
Nairobi,Kileleshwa,4.0,4.0,1.0,230000
Nairobi,Kilimani,2.0,2.0,1.0,170000
Nairobi,Highrise,2.0,2.0,0.0,38000
Nairobi,Kilimani,3.0,3.0,1.0,115000
Nairobi,Kileleshwa,3.0,4.0,1.0,150000
Westlands,Rhapta Road,3.0,3.0,0.0,150000
Nairobi,Lavington,2.0,2.0,1.0,75000
Westlands,Rosslyn,2.0,2.0,1.0,150000
Mombasa Island,Mombasa CBD,3.0,2.0,,50000
Kilifi County,Mtwapa,3.0,3.0,1.0,8000
Nairobi,Kilimani,3.0,3.0,1.0,87000
Westlands,Westlands Area,3.0,2.0,1.0,120000
Westlands,Riverside,3.0,,1.0,170000
Westlands,Rhapta Road,3.0,3.0,,190000
Nairobi,Kilimani,2.0,2.0,1.0,170000
Westlands,Gigiri,3.0,4.0,1.0,260000
Westlands,Brookside,2.0,3.0,1.0,95000
Nyali,Nyali Area,3.0,3.0,1.0,15000
Roysambu,Garden Estate,2.0,2.0,1.0,95000
Westlands,Spring Valley,2.0,2.0,1.0,200000
Westlands,Riverside,3.0,3.0,1.0,160000
Nyali,Nyali Area,3.0,4.0,1.0,65000
Westlands,Parklands,4.0,,1.0,90000
Nyali,Nyali Area,3.0,3.0,1.0,88000
Westlands,Riverside,3.0,3.0,1.0,150000
Nairobi,Kileleshwa,1.0,1.0,1.0,115000
Kiambu County,Ruaka,2.0,2.0,0.0,30000
Nairobi,Kileleshwa,3.0,4.0,1.0,100000
Nairobi,Kileleshwa,2.0,3.0,1.0,80000
Westlands,Westlands Area,2.0,2.0,1.0,95000
Roysambu,Garden Estate,2.0,2.0,1.0,180000
Westlands,Brookside,2.0,2.0,0.0,230000
Nyali,Nyali Area,3.0,3.0,1.0,90000
Nairobi,Kilimani,3.0,3.0,0.0,375000
Westlands,Kitisuru,2.0,,1.0,240000
Nairobi,Kilimani,1.0,1.0,1.0,130000
Westlands,Westlands Area,3.0,2.0,1.0,90000
Westlands,Kitisuru,1.0,1.0,1.0,180000
Nairobi,Kileleshwa,1.0,1.0,1.0,125000
Nyali,Nyali Area,1.0,2.0,0.0,55000
Nairobi,Kileleshwa,2.0,2.0,1.0,115000
Nairobi,Kilimani,3.0,3.0,1.0,80000
Nairobi,Kilimani,2.0,2.0,1.0,75000
Nairobi,Kileleshwa,3.0,4.0,1.0,90000
Nairobi,Valley Arcade,2.0,2.0,0.0,70000
Kiambu County,Ruaka,1.0,1.0,1.0,15000
Westlands,Rosslyn,3.0,3.0,1.0,300000
Westlands,Spring Valley,4.0,,1.0,440100
Nairobi,Kileleshwa,3.0,3.0,1.0,130000
Nairobi,Kileleshwa,2.0,2.0,1.0,70000
Nairobi,Kiambu Road,3.0,2.0,1.0,160000
Nairobi,Thika Road,2.0,3.0,1.0,140000
Nyali,Nyali Area,3.0,3.0,1.0,16000
Westlands,Westlands Area,3.0,4.0,1.0,140000
Roysambu,Roysambu Area,4.0,3.0,1.0,80000
Kilifi County,Mtwapa,3.0,1.0,0.0,25000
Nairobi,Lavington,3.0,2.0,1.0,90000
Nairobi,Kileleshwa,3.0,3.0,1.0,not
Nairobi,Kilimani,3.0,3.0,1.0,189000
Nairobi,Kileleshwa,3.0,4.0,1.0,130000
Westlands,Westlands Area,1.0,1.0,1.0,75000
Westlands,Westlands Area,2.0,2.0,1.0,225127
Nairobi,Kileleshwa,3.0,3.0,0.0,125000
Ruiru,Tatu City,2.0,2.0,1.0,45000
Westlands,Gigiri,3.0,3.0,1.0,500000
Nairobi,Kilimani,0.0,1.0,1.0,60000
Westlands,General Mathenge,2.0,,1.0,90000
Westlands,General Mathenge,4.0,5.0,1.0,300000
Westlands,Westlands Area,2.0,2.0,1.0,100000
Westlands,Brookside,2.0,2.0,1.0,200000
Westlands,Brookside,2.0,2.0,1.0,180000
Nairobi,Kilimani,4.0,4.0,0.0,150000
Nairobi,Kilimani,2.0,3.0,1.0,180000
Nyali,Nyali Area,3.0,4.0,1.0,98000
Nyali,Nyali Area,5.0,4.0,1.0,100000
Nairobi,Kileleshwa,3.0,5.0,,140000
Nyali,Nyali Area,3.0,4.0,1.0,135000
Kiambu County,Ruaka,1.0,1.0,1.0,25000
Machakos County,Syokimau,2.0,,1.0,23000
Westlands,Westlands Area,2.0,2.0,1.0,120000
Westlands,Parklands,3.0,,1.0,250000
Westlands,Westlands Area,1.0,1.0,1.0,95000
Westlands,Westlands Area,2.0,3.0,1.0,90000
Nairobi,Lavington,3.0,4.0,1.0,250000
Westlands,General Mathenge,3.0,3.0,0.0,140000
Westlands,Westlands Area,2.0,2.0,1.0,200000
Westlands,Karura,3.0,4.0,1.0,330000
Nairobi,Kileleshwa,1.0,1.0,1.0,not
Nairobi,Lavington,3.0,3.0,1.0,230000
Nairobi,Kilimani,3.0,3.0,1.0,180000
Nairobi,Kilimani,3.0,2.0,1.0,180000
Westlands,Parklands,3.0,3.0,1.0,280000
Westlands,Spring Valley,2.0,,1.0,150000
Westlands,General Mathenge,3.0,2.0,1.0,160000
Nairobi,Valley Arcade,4.0,5.0,1.0,230000
Westlands,Westlands Area,3.0,3.0,1.0,300000
Nyali,Nyali Area,3.0,4.0,1.0,90000
Nairobi,Lavington,3.0,2.0,1.0,105000
Nairobi,Kilimani,1.0,1.0,1.0,120000
Nairobi,Kileleshwa,3.0,3.0,0.0,75000
Nairobi,Lavington,3.0,3.0,1.0,130000
Westlands,Kitisuru,2.0,2.0,1.0,244460
Westlands,Westlands Area,2.0,2.0,1.0,160000
Westlands,Westlands Area,0.0,,0.0,117000
Nairobi,Kileleshwa,3.0,3.0,1.0,130000
Nairobi,Muthaiga,3.0,3.0,1.0,190000
Nairobi,Lavington,1.0,1.0,1.0,180000
Westlands,Westlands Area,1.0,1.0,1.0,200000
Machakos County,Syokimau,4.0,4.0,1.0,100000
Nairobi,Kilimani,2.0,3.0,1.0,190000
Nyali,Nyali Area,2.0,2.0,1.0,110000
Westlands,Westlands Area,3.0,3.0,1.0,330000
Westlands,Spring Valley,2.0,2.0,1.0,230000
Nairobi,Kileleshwa,3.0,4.0,1.0,120000
Nairobi,Ruaraka,2.0,1.0,1.0,17000
Nairobi,Kilimani,1.0,1.0,1.0,110000
Nairobi,Kileleshwa,2.0,3.0,1.0,120000
Westlands,General Mathenge,3.0,3.0,1.0,150000
Westlands,Parklands,3.0,4.0,1.0,250000
Nairobi,Kileleshwa,4.0,4.0,1.0,150000
Roysambu,Garden Estate,3.0,3.0,1.0,80000
Nyali,Nyali Area,3.0,4.0,1.0,85000
Nairobi,Lavington,3.0,2.0,1.0,150000
Westlands,Westlands Area,4.0,4.0,1.0,270000
Nairobi,Kilimani,2.0,2.0,1.0,140000
Nairobi,Kilimani,2.0,2.0,1.0,170000
Nairobi,Kilimani,2.0,2.0,1.0,260000
Nairobi,Kileleshwa,1.0,1.0,1.0,130000
Westlands,Westlands Area,3.0,4.0,1.0,170000
Nairobi,Kilimani,3.0,3.0,1.0,170000
Westlands,Gigiri,2.0,2.0,1.0,200000
Westlands,Westlands Area,2.0,2.0,1.0,200000
Kiambu County,Kiambu Town,1.0,1.0,1.0,3000
Nairobi,Lavington,4.0,5.0,1.0,250000
Nyali,Nyali Area,3.0,4.0,1.0,181000
Nairobi,Kileleshwa,3.0,3.0,0.0,200000
Nairobi,Lavington,2.0,3.0,1.0,260000
Westlands,Parklands,3.0,2.0,1.0,119000
Westlands,Rhapta Road,3.0,4.0,1.0,120000
Nairobi,Kileleshwa,2.0,3.0,1.0,75000
Westlands,Rhapta Road,1.0,1.0,1.0,100000
Nairobi,Kileleshwa,3.0,3.0,1.0,80000
Nyali,Nyali Area,3.0,3.0,1.0,125000
Westlands,Parklands,3.0,4.0,0.0,240000
Westlands,Nyari,1.0,,1.0,120000
Nyali,Nyali Area,2.0,2.0,1.0,90000
Nairobi,Kilimani,3.0,3.0,1.0,110000
Nairobi,Lavington,4.0,3.0,1.0,not
Westlands,Riverside,2.0,2.0,0.0,120000
Nairobi,Kasarani,1.0,1.0,0.0,15000
Westlands,Runda,2.0,2.0,1.0,200000
Westlands,Parklands,3.0,,0.0,120000
Westlands,General Mathenge,3.0,3.0,1.0,100000
Westlands,Kitisuru,0.0,1.0,1.0,70000
Westlands,Nyari,2.0,2.0,1.0,252000
Nairobi,Kileleshwa,3.0,2.0,1.0,85000
Nairobi,Kilimani,2.0,1.0,1.0,110000
Nairobi,Thika Road,2.0,2.0,1.0,70000
Westlands,Riverside,3.0,3.0,1.0,160000
Westlands,Riverside,5.0,2.0,1.0,300000
Nyali,Kongowea,3.0,3.0,0.0,150000
Westlands,Westlands Area,4.0,3.0,1.0,150000
Nairobi,Kilimani,3.0,4.0,1.0,280000
Nairobi,Lavington,3.0,3.0,1.0,95000
Nyali,Nyali Area,2.0,2.0,1.0,100000
Nairobi,Kileleshwa,3.0,3.0,1.0,130000
Roysambu,Kahawa Sukari,3.0,3.0,1.0,70000
Nairobi,Kileleshwa,2.0,,1.0,220000
Roysambu,Garden Estate,2.0,2.0,1.0,130000
Nairobi,Kilimani,2.0,2.0,1.0,85000
Kiambu County,Ruaka,3.0,2.0,1.0,50000
Westlands,Parklands,2.0,2.0,1.0,150000
Nyali,Nyali Area,3.0,4.0,1.0,140000
Nairobi,Lavington,4.0,4.0,1.0,100000
Nyali,Nyali Area,3.0,2.0,1.0,90000
Nairobi,Kilimani,0.0,2.0,1.0,120000
Mombasa,Shanzu,2.0,2.0,1.0,15000
Nyali,Nyali Area,3.0,3.0,1.0,100000
Nyali,Nyali Area,3.0,4.0,1.0,200000
Westlands,Riverside,2.0,3.0,1.0,110000
Nairobi,Kiambu Road,2.0,2.0,1.0,180000
Westlands,Brookside,3.0,4.0,1.0,220000
Nairobi,Kilimani,2.0,3.0,1.0,190000
Westlands,Parklands,2.0,2.0,1.0,120000
Nyali,Nyali Area,4.0,5.0,1.0,150000
Nairobi,Kileleshwa,2.0,2.0,1.0,120000
Nairobi,Kilimani,3.0,4.0,1.0,110000
Nairobi,Kileleshwa,3.0,3.0,0.0,180000
Nairobi,Kileleshwa,2.0,2.0,1.0,220000
Westlands,Westlands Area,3.0,3.0,0.0,140000
Westlands,Westlands Area,2.0,2.0,1.0,160000
Westlands,Lower Kabete,1.0,1.0,0.0,9000
Nairobi,Langata,3.0,3.0,1.0,75000
Nairobi,Kilimani,1.0,1.0,1.0,100000
Westlands,Riverside,3.0,3.0,1.0,354000
Westlands,Parklands,2.0,2.0,1.0,150000
Nyali,Nyali Area,2.0,2.0,1.0,55000
Westlands,Parklands,2.0,2.0,0.0,200000
Westlands,Waiyaki Way,2.0,2.0,1.0,50000
Nairobi,Lavington,3.0,4.0,1.0,140000
Nairobi,Kileleshwa,3.0,3.0,0.0,175000
Westlands,Parklands,3.0,3.0,1.0,125000
Westlands,Westlands Area,3.0,3.0,0.0,120000
Nairobi,Lavington,2.0,3.0,1.0,65000
Nyali,Kongowea,3.0,3.0,,14000
Westlands,Westlands Area,2.0,,1.0,200000
Nairobi,Lavington,2.0,2.0,1.0,90000
Westlands,Runda,2.0,2.0,0.0,150000
Kilifi County,Kikambala,3.0,3.0,1.0,95000
Nairobi,Kilimani,2.0,1.0,1.0,5000
Westlands,General Mathenge,3.0,3.0,1.0,150000
Westlands,General Mathenge,4.0,5.0,1.0,220000
Nairobi,Mombasa Road,3.0,3.0,1.0,100000
Nairobi,Kileleshwa,3.0,4.0,1.0,200000
Nairobi,Kileleshwa,0.0,1.0,1.0,90000
Nyali,Nyali Area,2.0,2.0,0.0,10000
Kiambu County,Ruaka,2.0,2.0,0.0,40000
Westlands,Runda,2.0,2.0,0.0,371000
Westlands,Kitisuru,5.0,5.0,1.0,660000
Nairobi,Kileleshwa,2.0,2.0,0.0,65000
Westlands,Westlands Area,2.0,2.0,1.0,55000
Westlands,Riverside,3.0,3.0,1.0,350000
Westlands,Rosslyn,2.0,2.0,1.0,180000
Nairobi,Muthaiga,2.0,2.0,1.0,200000
Nyali,Nyali Area,2.0,3.0,1.0,60000
Nairobi,Lavington,4.0,5.0,1.0,130000
Nairobi,Kilimani,1.0,1.0,1.0,80000
Nairobi,Kilimani,2.0,2.0,1.0,359125
Westlands,Westlands Area,1.0,1.0,1.0,150000
Westlands,Westlands Area,1.0,1.0,1.0,120000
Westlands,Westlands Area,4.0,4.0,1.0,270000
Nairobi,Lavington,4.0,,,110000
Nairobi,Thika Road,1.0,2.0,1.0,65000
Nyali,Nyali Area,3.0,4.0,,60000
Nairobi,Kiambu Road,2.0,2.0,1.0,50000
Westlands,Westlands Area,2.0,2.0,1.0,110000
Nairobi,Kileleshwa,3.0,4.0,1.0,130000
Nairobi,Kilimani,2.0,2.0,1.0,65000
Nairobi,Kileleshwa,4.0,3.0,0.0,100000
Westlands,Riverside,2.0,,0.0,250000
Westlands,Westlands Area,2.0,3.0,1.0,220000
Nyali,Nyali Area,3.0,,1.0,30000
Nairobi,Naivasha Road,2.0,2.0,,40000
Nairobi,Lavington,3.0,3.0,1.0,160000
Nairobi,Kileleshwa,3.0,3.0,1.0,7000
Nairobi,Kawangware,2.0,1.0,1.0,20000
Nairobi,Upper Hill,3.0,2.0,1.0,90000
Nairobi,Kilimani,3.0,3.0,1.0,105000
Nairobi,Kileleshwa,3.0,2.0,1.0,60000
Nairobi,Kilimani,3.0,4.0,1.0,170000
Westlands,Riverside,2.0,2.0,1.0,150000
Westlands,Parklands,2.0,1.0,0.0,75000
Nairobi,Kilimani,4.0,3.0,1.0,200000
Westlands,Westlands Area,2.0,2.0,1.0,210000
Nairobi,Kilimani,1.0,1.0,1.0,130000
Ruiru,Tatu City,2.0,2.0,1.0,54200
Westlands,Spring Valley,1.0,1.0,1.0,75000
Westlands,Runda,3.0,3.0,1.0,260000
Nyali,Nyali Area,4.0,3.0,1.0,125000
Nairobi,Lavington,5.0,6.0,1.0,350000
Westlands,Riverside,4.0,4.0,1.0,300000
Nairobi,Kileleshwa,2.0,2.0,1.0,130000
Kiambu County,Ruaka,2.0,2.0,1.0,35000
Westlands,Parklands,3.0,2.0,1.0,165000
Westlands,Parklands,2.0,3.0,1.0,150000
Nairobi,Kileleshwa,3.0,3.0,1.0,250000
Westlands,Westlands Area,1.0,1.0,0.0,100000
Nairobi,Upper Hill,1.0,1.0,1.0,130000
Nairobi,Kiambu Road,3.0,4.0,1.0,55000
Westlands,Westlands Area,2.0,1.0,0.0,85000
Westlands,Rosslyn,3.0,3.0,1.0,260000
Nairobi,Kilimani,2.0,2.0,1.0,220000
Westlands,Riverside,3.0,2.0,1.0,200000
Nairobi,Kileleshwa,3.0,4.0,1.0,130000
Nairobi,Kileleshwa,3.0,4.0,1.0,150000
Nyali,Mkomani,3.0,4.0,1.0,110000
Nairobi,Lavington,3.0,3.0,1.0,110000
Westlands,Westlands Area,2.0,2.0,1.0,90000
Nyali,Mkomani,3.0,4.0,1.0,100000
Westlands,Riverside,3.0,3.0,1.0,200000
Nairobi,Lavington,3.0,3.0,1.0,115000
Nyali,Nyali Area,4.0,4.0,1.0,120000
Nairobi,Lavington,0.0,1.0,1.0,110000
Nairobi,Kileleshwa,1.0,1.0,1.0,120000
Nairobi,Kilimani,1.0,,1.0,130000
Nyali,Nyali Area,1.0,1.0,1.0,65000
Nairobi,Upper Hill,2.0,2.0,1.0,200000
Westlands,General Mathenge,3.0,3.0,1.0,240000
Westlands,Brookside,2.0,2.0,1.0,150000
Nairobi,Karen,1.0,1.0,1.0,110000
Westlands,Westlands Area,2.0,2.0,1.0,280000
Westlands,Riverside,2.0,2.0,1.0,280000
Nyali,Nyali Area,3.0,3.0,1.0,230000
Westlands,Westlands Area,2.0,3.0,1.0,200000
Westlands,Rhapta Road,3.0,2.0,1.0,65000
Nairobi,Kilimani,2.0,2.0,1.0,150000
Westlands,Loresho,3.0,4.0,1.0,85000
Nairobi,Kilimani,2.0,,0.0,130000
Westlands,Westlands Area,2.0,2.0,1.0,180000
Westlands,Parklands,2.0,,1.0,150000
Westlands,Rhapta Road,2.0,2.0,1.0,180000
Nairobi,Lavington,3.0,3.0,1.0,80000
Westlands,Brookside,3.0,4.0,1.0,160000
Westlands,Gigiri,1.0,2.0,1.0,175000
Nairobi,Kilimani,1.0,1.0,0.0,105000
Westlands,Westlands Area,3.0,,1.0,190000
Westlands,Westlands Area,3.0,3.0,1.0,145000
Westlands,General Mathenge,2.0,2.0,1.0,250000
Westlands,General Mathenge,4.0,4.0,0.0,265000
Westlands,Westlands Area,2.0,,1.0,not
Westlands,Westlands Area,2.0,2.0,1.0,95000
Nairobi,Muthaiga,2.0,2.0,0.0,511000
Nairobi,Kilimani,3.0,3.0,1.0,95000
Nairobi,Kilimani,0.0,1.0,1.0,120000
Kiambu County,Ruiru,1.0,1.0,1.0,10000
Westlands,Riverside,3.0,3.0,1.0,90000
Kilifi County,Vipingo,3.0,2.0,1.0,32000
Nairobi,Kileleshwa,2.0,1.0,1.0,55000
Westlands,General Mathenge,3.0,,1.0,150000
Westlands,Westlands Area,4.0,4.0,1.0,180000
Westlands,Brookside,3.0,3.0,1.0,130000
Nairobi,Ngong Road,3.0,2.0,1.0,70000
Nairobi,Kiambu Road,2.0,2.0,1.0,135000
Nairobi,Kilimani,1.0,1.0,1.0,100000
Nairobi,Kileleshwa,0.0,1.0,1.0,4500
Westlands,Lower Kabete,3.0,3.0,1.0,135000
Westlands,Karura,3.0,3.0,1.0,200000
Mombasa,Bamburi,1.0,1.0,1.0,18000
Westlands,Westlands Area,3.0,4.0,1.0,250000
Nairobi,Kilimani,2.0,2.0,1.0,250000
Roysambu,Thome,1.0,1.0,1.0,64000
Nairobi,Kilimani,3.0,2.0,1.0,80000
Westlands,Westlands Area,2.0,2.0,1.0,250000
Nairobi,Kilimani,2.0,2.0,1.0,80000
Nairobi,Lavington,5.0,6.0,1.0,230000
Nairobi,Kilimani,3.0,3.0,1.0,100000
Nyali,Mkomani,3.0,4.0,1.0,98000
Westlands,Kitisuru,2.0,2.0,1.0,270000
Kiambu County,Thika,1.0,2.0,1.0,14000
Nairobi,Kileleshwa,3.0,3.0,1.0,80000
Nairobi,Kilimani,3.0,4.0,1.0,120000
Kiambu County,Ruaka,3.0,3.0,,54000
Nairobi,Nairobi West,4.0,4.0,1.0,230000
Nairobi,Muthaiga,3.0,3.0,1.0,180000
Nyali,Nyali Area,1.0,1.0,1.0,65000
Nairobi,Kilimani,3.0,2.0,1.0,95000
Nairobi,Kileleshwa,3.0,4.0,1.0,250000
Nairobi,Kiambu Road,3.0,2.0,1.0,150000
Nairobi,Kilimani,4.0,,1.0,140000
Westlands,Parklands,3.0,,0.0,120000
Kiambu County,Ruaka,2.0,1.0,1.0,35000
Nairobi,Kilimani,4.0,4.0,1.0,110000
Westlands,Riverside,3.0,4.0,1.0,150000
Westlands,Riverside,3.0,2.0,1.0,120000
Nyali,Nyali Area,3.0,3.0,1.0,20000
Westlands,Parklands,2.0,2.0,1.0,120000
Nyali,Nyali Area,3.0,5.0,1.0,140000
Kilifi County,Mtwapa,4.0,3.0,1.0,90000
Nairobi,Kileleshwa,2.0,2.0,1.0,145000
Westlands,Westlands Area,4.0,4.0,1.0,400000
Nairobi,Lavington,3.0,4.0,1.0,100000
Westlands,Brookside,3.0,4.0,1.0,170000
Westlands,Rhapta Road,1.0,1.0,1.0,120000
Nairobi,Kiambu Road,3.0,4.0,1.0,55000
Westlands,Riverside,3.0,4.0,1.0,145000
Nairobi,Kileleshwa,2.0,,,67000
Westlands,Waiyaki Way,2.0,2.0,1.0,100000
Westlands,Westlands Area,4.0,4.0,1.0,350000
Nairobi,Ngong Road,3.0,3.0,1.0,75000
Westlands,Westlands Area,2.0,2.0,1.0,200000
Westlands,Westlands Area,3.0,3.0,1.0,250000
Kajiado County,Ongata Rongai,1.0,1.0,1.0,11000
Nairobi,Riara Road,3.0,4.0,1.0,130000
Westlands,Parklands,3.0,,1.0,85000
Nairobi,Kilimani,4.0,5.0,1.0,140000
Nyali,Nyali Area,3.0,5.0,1.0,185000
Westlands,Westlands Area,3.0,3.0,1.0,250000
Nairobi,Kileleshwa,2.0,2.0,1.0,130000
Nairobi,Kileleshwa,3.0,2.0,1.0,80000
Westlands,Westlands Area,2.0,2.0,1.0,200000
Nairobi,Kilimani,1.0,2.0,1.0,160000
Westlands,Westlands Area,3.0,3.0,0.0,292000
Westlands,General Mathenge,3.0,4.0,1.0,140000
Kiambu County,Ruaka,3.0,2.0,,55000
Westlands,Westlands Area,3.0,3.0,1.0,240000
Kiambu County,Thika,1.0,1.0,1.0,15000
Nairobi,Kilimani,2.0,3.0,1.0,130000
Westlands,Westlands Area,2.0,2.0,1.0,105000
Nyali,Nyali Area,3.0,3.0,1.0,120000
Nairobi,Kileleshwa,1.0,2.0,1.0,110000
Nairobi,Kileleshwa,,1.0,1.0,60000
Roysambu,Garden Estate,2.0,3.0,1.0,89000
Nairobi,Kileleshwa,2.0,2.0,1.0,75000
Nyali,Nyali Area,3.0,4.0,1.0,98000
Roysambu,Thome,3.0,3.0,1.0,80000
Nairobi,Thika Road,3.0,3.0,1.0,100000
Westlands,Brookside,2.0,2.0,1.0,100000
Westlands,Riverside,2.0,3.0,1.0,130000
Nairobi,Kileleshwa,1.0,1.0,1.0,65000
Nairobi,Lavington,4.0,4.0,1.0,270000
Nairobi,Kileleshwa,3.0,2.0,1.0,85000
Westlands,Waiyaki Way,2.0,2.0,1.0,250000
Westlands,Westlands Area,3.0,3.0,1.0,310000
Nairobi,Kilimani,3.0,3.0,0.0,100000
Westlands,General Mathenge,2.0,2.0,1.0,90000
Nairobi,Kileleshwa,2.0,2.0,1.0,50000
Nyali,Nyali Area,3.0,2.0,1.0,65000
Nairobi,Kilimani,1.0,2.0,1.0,130000
Nairobi,Kileleshwa,3.0,4.0,1.0,140000
Nairobi,Lavington,3.0,4.0,1.0,90000
Nairobi,Kilimani,3.0,4.0,1.0,230000
Nyali,Nyali Area,3.0,4.0,1.0,85000
Westlands,Parklands,3.0,3.0,1.0,300000
Westlands,Lower Kabete,2.0,3.0,1.0,205000
Westlands,Spring Valley,2.0,3.0,1.0,280000
Nairobi,Kileleshwa,3.0,2.0,0.0,110000
Nairobi,Kilimani,3.0,2.0,0.0,80000
Nairobi,Kiambu Road,3.0,2.0,1.0,150000
Nyali,Nyali Area,3.0,3.0,1.0,120000
Kiambu County,Thindigua,3.0,2.0,,60000
Nairobi,Kilimani,2.0,2.0,0.0,160000
Nairobi,Kilimani,3.0,3.0,1.0,300000
Nairobi,Kileleshwa,4.0,3.0,1.0,120000
Roysambu,Garden Estate,3.0,3.0,1.0,80000
Nairobi,Kilimani,3.0,3.0,1.0,90000
Nairobi,Lavington,3.0,3.0,1.0,75000
Westlands,Westlands Area,2.0,3.0,1.0,220000
Westlands,General Mathenge,3.0,3.0,1.0,180000
Nairobi,Thika Road,2.0,3.0,1.0,140000
Nairobi,Lavington,3.0,,1.0,230000
Westlands,Kitisuru,2.0,2.0,1.0,80000
Westlands,Westlands Area,3.0,,0.0,330000
Nairobi,Muthaiga,2.0,3.0,1.0,150000
Nairobi,Kilimani,2.0,2.0,1.0,60000
Nairobi,Thika Road,2.0,,1.0,170000
Westlands,Rosslyn,1.0,1.0,1.0,250000
Nairobi,Lavington,1.0,2.0,1.0,140000
Nyali,Mkomani,3.0,2.0,1.0,45000
Westlands,Westlands Area,3.0,3.0,1.0,110000
Nairobi,Muthaiga,3.0,3.0,1.0,250000
Westlands,Rhapta Road,2.0,,0.0,180000
Nyali,Nyali Area,3.0,3.0,1.0,220000
Kilifi County,Mtwapa,2.0,3.0,1.0,35000
Westlands,General Mathenge,3.0,,1.0,160000
Nairobi,Thika Road,3.0,3.0,0.0,70000
Westlands,Riverside,4.0,5.0,1.0,300000
Westlands,Parklands,3.0,3.0,1.0,250000
Westlands,General Mathenge,4.0,4.0,1.0,460000
Westlands,Loresho,3.0,2.0,1.0,80000
Westlands,Westlands Area,2.0,2.0,1.0,150000
Westlands,Lower Kabete,3.0,3.0,1.0,330000
Westlands,Parklands,3.0,2.0,1.0,85000
Westlands,Riverside,3.0,,0.0,170000
Nairobi,Kilimani,3.0,3.0,1.0,290000
Westlands,Riverside,2.0,2.0,1.0,100000
Nairobi,Kileleshwa,2.0,3.0,1.0,145000
Nairobi,Kilimani,2.0,3.0,1.0,75000
Nairobi,Lavington,3.0,4.0,1.0,120000
Nairobi,Lavington,4.0,4.0,1.0,120000
Nairobi,Kilimani,2.0,2.0,0.0,120000
Westlands,Brookside,2.0,2.0,1.0,65000
Nairobi,Kilimani,2.0,2.0,1.0,70000
Westlands,General Mathenge,4.0,5.0,1.0,400000
Westlands,Riverside,4.0,3.0,1.0,170000
Nairobi,Karen Hardy,2.0,2.0,0.0,150000
Nyali,Nyali Area,2.0,3.0,1.0,180000
Nairobi,Kiambu Road,2.0,2.0,1.0,120000
Kiambu County,Thindigua,2.0,,0.0,30000
Kilifi County,Vipingo,2.0,2.0,1.0,25000
Westlands,Westlands Area,1.0,1.0,1.0,150000
Westlands,Westlands Area,2.0,,0.0,150000
Westlands,Brookside,3.0,4.0,1.0,150000
Westlands,Brookside,3.0,3.0,1.0,220000
Nairobi,Kilimani,2.0,2.0,1.0,90000
Westlands,Kyuna,1.0,1.0,1.0,80000
Westlands,Spring Valley,2.0,3.0,1.0,335000
Nairobi,Kilimani,2.0,,0.0,180000
Nyali,Nyali Area,3.0,4.0,1.0,135000
Westlands,General Mathenge,4.0,4.0,0.0,275000
Westlands,Riverside,3.0,3.0,1.0,150000
Nyali,Nyali Area,3.0,3.0,1.0,190000
Nairobi,Upper Hill,3.0,4.0,1.0,220000
Westlands,Riverside,1.0,2.0,1.0,100000
Westlands,Westlands Area,2.0,2.0,1.0,170000
Westlands,Riverside,3.0,3.0,1.0,170000
Westlands,Westlands Area,3.0,3.0,1.0,140000
Westlands,Brookside,3.0,3.0,1.0,240000
Nairobi,Kilimani,3.0,4.0,1.0,85000
Westlands,Westlands Area,2.0,2.0,1.0,230000
Nairobi,Lavington,3.0,3.0,1.0,90000
Nairobi,Upper Hill,2.0,3.0,0.0,170000
Nairobi,Kilimani,2.0,2.0,1.0,130000
Westlands,Riverside,3.0,2.0,1.0,180000
